VAR	VALUE	MEAN	SD
RRAGD	553.561971154491	9.13223679210292	1.32494535988727
TOMM34	701.691275809385	9.45479361520643	0.533725381861176
RNASET2	3453.66296236386	11.7558516072253	0.942619065271824
CD44	6360.25342848595	12.6481187041111	1.43679370362209
KCNG1	13.1875383020941	3.80118274736447	2.08881839775006
AGPAT4	334.359097188813	8.38307018490667	1.75757521565038
PRKCH	1920.52666370281	10.9259189208473	1.30657508769433
INSRR	2.87961191718888	1.89892472442399	1.98217486113495
IFNGR1	1408.0145009053	10.4504880779286	0.783304942479614
SH2D2A	102.17224060864	6.68666072488397	1.50378276602319
TNFRSF1B	1668.55564775386	10.7164399722985	1.23672615851821
ARNTL2	72.2949774109648	6.20305125532237	1.7088255015377
HMGB3	979.162549296302	9.96156620812831	1.24263624332018
NUP160	2499.88684346651	11.2909424786339	0.47672139864903
IKZF2	640.304141447676	9.32799933915663	2.04036840940151
ARHGAP31	95.9178173195529	6.58605421689209	1.46055561240766
SARS1	2432.58544178029	11.2383417041274	0.427126336163075
EIPR1	946.750428400898	9.87831839851408	0.799170055365092
CHPF2	1556.39874363379	10.6072469346252	0.543849304754006
FUT8	817.012635387407	9.67824740649829	0.904149142995029
SLC4A7	1653.37993385869	10.6896688739192	0.913510174715509
VCL	2969.34064527995	11.5370586187919	0.83060759129454
DAPK2	86.119938828765	6.42508748561657	1.83604066080354
STAP1	474.616101785335	8.89953092480567	1.64620376243386
TIMP2	1187.1376756833	10.2270485995824	1.41556058309185
MYOM2	112.457920050904	6.80312570187057	1.34013976502703
CYP46A1	67.1865102011368	6.091584791998	2.5429241905334
USP2	12.0502137042648	3.6591066642954	1.88678204853535
TUBG2	106.464490070727	6.75701468321944	1.81529059012819
FLT4	993.492697717311	9.98403146731002	2.94364495916824
NSUN2	2819.41056508703	11.4595263932682	0.429093434009748
METTL1	156.439427058161	7.3092414760998	0.881967667583
PI4K2B	1411.67033075136	10.4642976796829	0.714583486295603
CLEC16A	2033.94863894567	10.986045502125	0.484523356505595
MSR1	126.135505442715	6.99706941265425	3.04164375478568
RAI14	259.161758210266	8.06442043237188	2.44360262519426
PHLPP2	844.1933484431	9.72240535195222	0.656277699626736
RTN4R	129.120630586649	7.0324218579103	1.88481855100578
PARP3	266.225597925728	8.06627405089366	0.875236122326835
THAP3	333.371574250461	8.38425772513383	0.584475489772662
AIFM2	162.919425719594	7.3622391972907	0.867790983780135
SPATA7	158.526067842057	7.32757958174795	0.866479692977447
CAPG	1625.8752064296	10.6785857235662	1.13430045751917
TG	51.1455329882159	5.68924211184734	1.33938934911698
JADE2	3019.57578060122	11.5593536536703	0.784639464990668
ZIC2	1.75916074810852	1.42411548534631	1.69248726135671
LCP2	2200.47343788887	11.10522649584	0.908498630910123
TRIT1	531.505865844713	9.06006853444844	0.465936370076383
ADRB1	25.7978601714674	4.74951946599013	1.59509612898469
CTNNA1	3114.59085569776	11.6263252611035	0.748031751148933
CNTLN	531.469371154712	9.09144827799344	1.10307135008979
DSG2	43.9502407884651	5.47961400557498	3.30325871965861
OFD1	5270.81301179608	12.3631909051202	0.625757906183373
WDR37	1870.13443177385	10.8659119541976	0.487747240770444
CTPS2	590.677924375999	9.2400418099123	1.06703056063976
POLR2B	4028.77649779216	11.9764112505804	0.502473968863987
DTNBP1	1050.20803010559	10.0348533619774	0.578200144223158
ANO2	6.8305120738329	2.93388555143259	2.30200038998421
SCML1	310.720954683928	8.30158804145282	2.21036781914235
WWC3	1438.78626691172	10.4930633189343	1.30963093504969
ARHGAP6	13.5231990829997	3.83976608447951	2.00771844902364
USP28	1398.91912642056	10.4542913643803	1.02299302213003
HDAC9	902.281200520188	9.81932560931091	1.1517592651088
NOP16	505.922114308001	8.98613210791771	0.617212902618162
RRM2B	1006.08580712747	9.97653683530416	0.693857763652952
SNX29	2346.00736332593	11.2013879313414	0.673525995901011
FAM120A	4725.54881198441	12.2100698385094	0.447163077083589
COL9A2	183.152724213834	7.52138561896382	1.2486169644433
ADAMTS6	168.021999689909	7.40090474151402	1.71141420206396
H6PD	1923.68712521604	10.9165123693306	0.815668808325791
PER3	97.7402289738965	6.62162550296969	1.25639636612506
UTS2	3.38468388726073	2.08874971553638	2.10388353464622
RCN1	1051.22451079764	10.0377569532376	0.643320069398508
ELN	6.51884341842485	2.86409689642938	2.2834997171673
NEDD4L	246.142518292043	7.95751816132939	1.60395100739087
PPP1R3F	232.191613789564	7.86255805428874	0.716111707814946
HEXB	1756.17127313706	10.777675823835	0.612946477315175
NEXMIF	3.12882795549689	1.99636025058443	2.00044184237707
ARHGEF5	30.6898676543592	4.99999621264983	1.80113865464779
LIMA1	97.713623896338	6.62517973097903	1.36508851401524
SLC4A8	138.092414380766	7.13891602695574	1.43942316790144
COL23A1	58.9920962295795	5.90259185062613	2.16762846590282
HOMER3	73.0203103323494	6.21211376774099	1.66023254909854
PIK3CB	456.877706400666	8.84496054324123	0.667495904646542
HEBP2	1292.980594142	10.33888074996	0.640053204456385
PLEKHA5	486.456053770134	8.95873019987848	1.866408441122
FNIP2	628.175889880695	9.31704243565142	0.9904460664721
FSTL4	33.4066804752999	5.09003463836624	2.19592337834147
FOXN3	5238.55172310268	12.3569041745126	0.476319289122912
USE1	581.086307627982	9.17985653289451	0.533510370455627
MCF2L2	57.9116570987914	5.87428669798411	2.1434547657829
LAMA3	228.381071407621	7.84731634469319	2.28074262029137
KCNQ1	95.1537835901167	6.59101521710616	2.12298639286032
KIF1B	1108.62221049256	10.1240151187553	1.06487443986658
TBC1D22A	1142.80302040498	10.1641630833495	0.452323415419605
ATP9A	263.023937909434	8.04238879314971	2.16368341237356
RELT	2490.97467276851	11.2762744776262	0.801688126044642
GALC	783.812876135041	9.61979025267416	0.810692190474459
CUL1	2582.32311776246	11.3333889665944	0.388498357548715
CYFIP2	8743.2327252832	13.1025170605959	0.751769528674604
EIF2AK2	4575.50925563047	12.1534422884623	0.806164013379183
ITIH1	8.89599953604193	3.29337726803879	1.75774003129944
ZNF280C	442.773218167481	8.80048905505987	0.654437729837637
DCBLD2	198.052174582404	7.66122770988383	1.54261840020282
MTA3	693.628138050475	9.44253794295766	0.564054190890202
CDK14	1381.62938854065	10.4732543592191	1.52527807027578
SEC61A1	4612.27373868576	12.1668827280779	0.400831744878991
CAMK2B	5.77496644772333	2.73082576501946	1.93870296158074
ATP2B4	6601.43958183255	12.7114819297268	0.825950955104957
YIPF1	482.834022895126	8.9141448645206	0.496407288291616
DGKG	94.2438981202302	6.58265218445444	1.73047311017849
TBXAS1	290.900301095232	8.19298822819977	1.44993097833538
PARP12	1897.10182622055	10.8840192544461	0.65817520464162
TARBP1	5127.30709815559	12.3261509642817	0.872210018037916
YBX3	19111.1256703735	14.2343625931534	1.00181713613469
STYK1	91.1107543504629	6.53022697407499	1.93079474560814
WNK1	8878.50008042874	13.1163024812339	0.632994451390674
GNA15	3950.03516742164	11.9774187169414	1.32341274301738
CREB3L3	10.415013908113	3.47899265880747	2.62918764522256
PIGV	326.782575924191	8.35341607229717	0.790623771808915
PTPRU	9.49473663352322	3.3775020927949	1.57888090804882
RIMBP2	4.19698485352683	2.31827997475424	2.64268594011029
MPC1	537.20713847313	9.06972935119818	0.697513320257046
ACAA1	1268.7969148375	10.305019316504	0.468376318977198
BCAT1	1397.19815045677	10.4805755685916	1.86646577872756
LZTS1	6.27764263453809	2.8274984619743	1.97632409101805
ZNF112	10.244650433833	3.47641536683918	2.39267919663115
LTK	493.601730844347	8.96053175823056	1.79257085119158
ELMO2	1917.2425725935	10.8953810048995	0.558992051504961
WAPL	2771.74657595981	11.4384485347452	0.818327892543039
SLC6A16	103.779215625662	6.71090335317215	1.55034795083404
SPHK2	362.400430738479	8.50687527119552	0.641539797255415
CA11	173.7957035262	7.45337726411592	1.05530792410769
MED29	1423.95631905564	10.4756430416092	0.451314579181388
AHRR	50.9976298864602	5.67900491144374	1.33060240977165
ZNF275	916.810906235905	9.85530435950383	0.904693013329461
MTMR1	2229.14545147775	11.1181248104179	0.636059932089617
GPC1	62.5314368882365	6.00150163326916	1.36901007652086
LIMCH1	7.93489806033013	3.10441899452295	2.54554290215921
INTS13	747.208294862703	9.54735487859076	0.540746028696166
SPA17	22.2931233578405	4.54310699192074	1.35128017097022
TSPAN32	396.330326040621	8.64387878495564	1.55650461798382
ST3GAL6	200.057584667637	7.67498524858122	1.99794268401712
NGFR	69.0037733066428	6.1233187708546	2.8048683163956
CDON	39.6644183669946	5.34715756676514	1.56456663836981
HIPK2	1794.33961902168	10.808602432941	0.783884099897669
CTSA	1200.02104634169	10.2234337812975	0.779611749821913
SNX24	51.9432974223318	5.72499653075667	1.16345437236978
CNN2	1989.79324034678	10.964287194807	1.50005050863519
BTBD1	2307.88987381835	11.1712436718813	0.476372092917718
FAR2	552.118357506114	9.11982546737288	1.00260004187638
BCAS1	12.6961519114059	3.75477230161254	1.92343309927086
CHI3L2	74.4285772099424	6.21813974309819	1.36437930219042
ANKS1A	1206.52369660511	10.2312580234901	0.630302971022935
SLC9A3R2	234.136799639433	7.88323285107591	1.93201486263155
IPO5	4666.32290865046	12.1897407837546	0.534585744193185
TRAM2	1389.03653867771	10.436924701506	0.978560212863427
NTN1	86.0425661314984	6.42293262358939	1.33834933340051
PDIA5	186.989718032298	7.56304893502662	1.13012581772318
TBC1D22B	1318.42103771738	10.3618097614117	0.634120128973846
MYLK	1437.37862029168	10.5167209950521	1.67365560777471
SNAP91	3.7448105695001	2.2025909810357	2.60349984203726
CYB5R4	1740.88563993044	10.7644497866001	0.614501072529794
PRKCQ	413.254026944469	8.70655776081865	1.10189415850642
TLE2	63.6230858095752	6.01361645605545	1.58688752521102
FAM107B	5980.5233065934	12.5474918788298	0.872319033770306
TBC1D1	4808.42196225373	12.2295674794843	0.530532874484057
SLC9A7	1454.6285850684	10.5200345391749	0.913760792366083
PDE4A	298.036515669242	8.21538332520846	1.7836755668258
TIE1	191.258431120182	7.59923464972249	1.87688599426539
CD84	858.062408697633	9.74687238862298	1.56200805942037
MPPED2	8.27151406555506	3.15909881766206	3.43233892037846
FGFR2	2.3917697658863	1.71015300937198	1.75667083389099
EML1	4.80111792684599	2.51208348140745	1.83946003136988
MSANTD3	235.186466439904	7.89122794602603	0.909430357040419
KIF26A	546.335655840583	9.12138401613464	2.10471575412727
STAG3	2380.79982709074	11.2206737684037	1.75718174579582
PFKP	2317.36576037449	11.2088328655335	1.14747807706143
PLPP1	60.1570427692141	5.93841645034586	0.912028645307262
NEO1	280.709066918487	8.14719166122234	1.77689482559587
TNFRSF1A	1259.99700686188	10.3164360625403	0.988441905283039
METTL22	533.829172704214	9.05795094966779	0.454621284482685
TRO	92.4552804386393	6.56721448919514	2.6403011198062
RRP15	611.436027846158	9.25978219381059	0.608678362714186
PRKCZ	102.169270912214	6.6580370490172	2.24240790278782
SYT1	140.571155250534	7.16746115913091	3.13624180955482
NAV3	3.4009691905704	2.08424830617851	2.09280371152724
CBFB	2451.67468151166	11.2641635415877	0.630444495459999
PDK3	361.155853527128	8.49302407984923	0.67960428248309
HYAL2	91.6238996282546	6.53664510985259	0.86112534466711
HDAC4	1007.02548985002	9.97091066258776	0.806638998396621
IFI35	501.31233831107	8.98331469793823	0.896869883237241
HEATR6	436.163508088999	8.77953167606	0.589598428872551
MEF2A	5350.55184541323	12.3839265587973	0.73476579959468
INPP5A	475.885802209805	8.91375239198041	0.952936305773082
GPKOW	565.784764176601	9.14509456025344	0.497911309261224
FTSJ1	1258.80442916735	10.295994764719	0.55165080390672
POLR1A	2023.97575478858	10.9867930926142	0.532140113709308
PPP2R5B	414.738848071616	8.69933528630381	0.783036839721986
PITX1	3.04338817207203	1.95533673496226	1.91594255615585
MAST4	286.529969560668	8.16603653590779	1.90827735798876
SDK2	1857.05601784635	10.8992554342321	2.30779628275347
CLEC2D	1516.95405848937	10.5779636907595	1.11389440419127
KIAA1107	96.8949424014295	6.62926146113627	1.28680585903723
ATP1B3	2567.20563432721	11.3282385202325	0.634090240515107
NEDD4	570.88250945945	9.17803430690858	1.00374623956086
GNB5	734.700716905068	9.5270200350629	0.562237834580495
RAB27A	930.610622572388	9.86561716041267	0.930880369430572
LRP6	731.418455397963	9.56318974875354	1.8320367091099
PHRF1	2358.93348099362	11.2085337729812	0.538615681236463
ELP1	1576.99723818101	10.6281398481784	0.446801014165391
NUCB2	2737.03106156582	11.4191690112195	0.91187953510356
PFN2	28.0286373989322	4.85674760137048	1.77077708902935
PTPN3	14.7073161924409	3.95338198721348	2.18645433980432
DAPP1	584.470605369432	9.21357853238852	0.99718275573957
SLC44A1	1745.35598415627	10.7798828078139	1.25249794918364
CLTCL1	213.752394524161	7.74148122607063	1.56536311352286
FSTL3	175.639907957738	7.46872256411772	1.03718588320594
ZXDC	2002.26372635811	10.9664315636479	0.442981355189838
FRMPD1	4.61177082681303	2.43372097606735	1.98449195211184
NDST1	1192.6627407329	10.2292841671359	0.94216595627788
ASNS	516.670801824425	9.00694291828826	0.904090039846151
AP3M2	889.943120745662	9.79774935791719	0.590378857001808
ST6GALNAC2	33.0058867857409	5.08107367178397	1.4408492789962
TESK2	470.170972601958	8.88028378107224	0.627962144977643
CSNK2A2	2878.81806459034	11.4880521006803	0.426479033495122
OSBPL3	925.213147080749	9.85940050111751	0.98164964416989
SLC12A3	12.1797944346201	3.69665412346607	2.4276134106061
RAD18	922.092998344997	9.8517958929294	0.539150735416905
NCK2	1234.83609687112	10.2735006338882	0.691227064862674
MAP4K4	8534.11264254968	13.0592453639723	0.588375828449372
MGAT4A	2131.15683972403	11.0696900554889	1.02819203949278
WDR1	8599.33245134514	13.0692031955546	0.452144254628574
ARHGAP10	128.375514501425	7.03305196207037	1.76373147197926
RPS6KA2	354.004345219418	8.47300986652724	1.60906629794306
VASH1	189.575101880852	7.56803070373735	1.53685322317389
LMCD1	5.77511980160021	2.72528451454837	2.0802986323434
SEL1L	2242.85089722626	11.1287521171597	0.577848082623886
TRIB2	675.684694309166	9.40692091136208	1.8014040034826
FAM50A	1033.17841993678	10.0140340510803	0.799346846347287
CYBRD1	292.860376827254	8.22518394904979	1.43355153266769
ACTN1	2520.18788840117	11.314292518987	1.33841345717604
LIMS2	205.369886495046	7.6862825058846	1.78590489037061
SPEG	27.8672423594664	4.83285913422518	1.789698693475
ALDH3A2	295.28062217079	8.22109918658382	1.22950501408994
UBE2D1	438.506941489305	8.78279415801123	0.796980374819622
RHOBTB1	91.9485105919164	6.55754032068538	2.67463107876801
CHFR	1861.66881491875	10.8872029841934	0.938599931963071
P4HA2	272.191812610341	8.10433913376004	1.75637078561232
FCGR2B	46.5074087448531	5.55437756492597	1.87901114928167
STK10	5591.67372873055	12.452539819704	0.579971653872132
FBXW11	1795.39511365994	10.8055389574982	0.549987779927314
ACAP1	3523.45719153594	11.7863624501563	0.807022088067436
CRMP1	254.295823293712	8.01184507265133	3.18810425325382
EVC	84.7101957197154	6.42544781951616	2.9427932398832
DERL2	1074.63399536899	10.0666866465981	0.51747586530955
SIDT1	736.192706870632	9.53819141382668	1.11014990474995
IRAG1	247.710849796085	7.95321378843273	2.29640002477759
TMEM38A	34.2402107328212	5.10730497055927	1.54468774222352
PVR	26.2959824266713	4.76454534695417	1.9742578749651
XRCC1	996.91440962533	9.96097255687718	0.587499768895285
PANX2	95.1577709847354	6.58650582450906	1.94452720529911
TP63	13.4563899914369	3.81856349434586	2.66039023134303
ALPK1	951.21191233099	9.89710464596172	0.764025792919946
PDE8A	942.883171642667	9.88435380406172	0.758026695044858
CLCN4	69.2174892489091	6.12597990191447	1.82107932082003
SDHA	3889.96650155507	11.9257084328741	0.515819258383676
FERMT2	112.955555684714	6.83582055525019	2.19590079705499
DHRS9	15.3978982630011	4.00498604642311	2.18846082766772
IGF2BP2	479.286404457346	8.91153789873246	2.20649519549004
ST6GAL1	2087.43265728236	11.0299846542205	0.77987981468736
TBX21	329.059566333942	8.37205958874933	1.65902372651058
FRY	252.576227024225	7.97343502920071	1.74040195676832
GLI2	2.36623628488855	1.65965229583872	2.62256968290221
NOTCH3	50.6715724917288	5.6750121408973	2.76575825793568
PPP2R2C	73.5906020932383	6.2167947720395	3.10167080179795
TEAD2	25.4029496274319	4.70166821548134	2.09582906454257
SCARF1	1571.37683952967	10.6355723544279	1.09951582653266
LMAN1	2821.7107109332	11.4623060076885	0.568823607230124
HACD3	1546.61694828698	10.5992301605406	0.536747359175855
IPCEF1	369.105047601478	8.53583268090958	2.00394180614581
ARHGEF10L	10.9378656004782	3.5477485725999	2.02942377929757
KCNQ2	6.35963988955976	2.84889454570986	1.99911503806703
SEMA3A	5.37223587889221	2.63990996645971	1.93940446369447
TTC38	395.757724544049	8.63862368191692	1.16556208083595
ACAT1	819.553980399461	9.68174086193231	0.744678148005684
GRAMD4	2599.71824156858	11.3545541990737	1.13622254852224
CELSR1	472.209613669224	8.89058830528321	1.93445785303305
ADD2	424.604944983206	8.73469794503253	2.11642272753967
RASAL2	141.264885688336	7.16120370486922	2.37476122696339
FSCN1	912.119300250701	9.85254992463416	1.81048125400028
PLD1	120.636567631511	6.91793604823019	2.73193726087042
EXOSC7	444.241535488896	8.7974756190878	0.44167909399739
MKRN2	1111.47451551359	10.1146812415552	0.429717323208923
REXO2	601.280747451101	9.22092209275455	0.787408439971454
FMO4	19.0112285924399	4.32709028401093	1.66528997603369
SLC46A1	24.9018412399769	4.70129962303555	1.30441303658053
PLXNA2	60.58268984651	5.94110988526832	1.74674087882448
SPAG5	1633.64507610598	10.6763524322327	0.793151706267858
ANKRD13A	3426.88865360576	11.7410366201877	0.363272443393559
TPD52	795.368949316754	9.66719744377422	1.53370066322999
ACACB	365.39605701215	8.52777815319518	1.193193328906
PAG1	10612.4414224693	13.384463709927	0.978627510648143
ICAM3	1649.33012565074	10.7001676246561	1.27124034666483
GPC4	10.9165506983897	3.54320408645907	1.98569877187869
CAMSAP3	8.98967085849164	3.30427609618941	1.73780697080741
DGKD	9593.0903640753	13.2202063325405	0.994750199123848
TM9SF3	6535.35510517846	12.6748479718396	0.767472501329028
DNAJC10	3476.43665281347	11.7617637177718	0.552230634902591
GTF3C1	3426.4567447724	11.7411489804202	0.479127523597816
IL4R	1866.83762015773	10.8708742408108	1.1201528941378
SPAG6	11.618812191339	3.61685347958525	2.3937089379124
GPR137B	74.1882776457769	6.23609668006731	1.16726337879873
SLC25A43	245.939520117157	7.97081735588364	1.14309144159762
FGFR1	1024.21903921096	10.0201691622471	2.11052824219994
SMC1B	57.8165250596853	5.87378240985937	2.1407579836618
FBLN1	10.9757811626059	3.54240267404533	2.32053021643824
ITGA8	12.0682268029365	3.64773717714419	2.96484558134121
MAP2	18.3048643186528	4.24682742777363	2.38404271061117
MCCC1	1149.23830724971	10.1709152234507	0.475720869335727
ACER3	631.34172901395	9.32174087245339	0.70575274858436
UBE2K	2180.93939675685	11.0890190431958	0.419364797648406
PIK3C3	2103.29092995143	11.0242584989436	0.854782578746535
TIGAR	252.473106901252	7.98570617781093	0.798146340156676
SYNJ2	898.453809638422	9.82570491843102	1.23653862780489
PPP2R5C	6291.34518932691	12.6092226038504	0.6926100079139
PMS2P1	380.555665186546	8.57521696741469	0.531835501007184
HOXA9	15.3485644275482	3.97026445996439	3.04117122477377
EDN1	22.8457954682562	4.58319017252076	1.45561536536144
MLLT10	2745.29461530805	11.4250105296186	0.576572884625702
ZCWPW1	340.035873095158	8.41204567362694	0.5777150795948
P2RY10	171.536297368727	7.4406882982642	1.59673375087953
ITM2A	319.535583197823	8.30490015130661	1.7855330213535
TNRC6C	979.943817821851	9.96115877529077	0.897873499470749
TP73	36.7666043293413	5.2348515353326	2.0036874096363
SLC1A3	36.4339719314515	5.22244255547742	1.68300717921732
LXN	254.309276850478	8.00433458820313	0.955719387703667
SP140	290.086790369933	8.20039009689391	1.56220758724788
TNS1	2066.63565364176	11.0298592131134	1.81304635688447
RAPGEF3	772.234777671393	9.60530463325745	1.32877063269908
CEACAM1	191.649498288049	7.58491320441449	1.86747613822316
LIPE	142.654777180483	7.1755511183642	1.14818551706364
