VAR	VALUE	MEAN	SD
PARP12	1846.32349641006	10.8462214263947	0.641143870760876
TARBP1	5335.90809668752	12.3851466622223	0.900150842042671
YBX3	20220.7464598285	14.3191405223671	1.04908730992415
STYK1	79.6782726082861	6.33514881919219	1.91056252310411
WNK1	8954.02028252886	13.128950187721	0.614816810364191
GNA15	3806.00923489023	11.9239329475728	1.31583411771488
CREB3L3	10.4727868090347	3.4842908205849	2.72198612631068
PIGV	354.778471516612	8.47353650183906	0.808929245013607
PTPRU	9.34963764703843	3.35636996816917	1.61603235266401
RIMBP2	4.87536756241808	2.49589810053162	2.76490604835043
MPC1	498.274425669571	8.96015507258449	0.690814284745849
ACAA1	1300.7981470686	10.341319371378	0.461672816934597
BCAT1	1395.49958632754	10.4820712627096	1.87204418107868
LZTS1	6.0575955914456	2.78055889454091	1.84409827375476
ZNF112	11.6873041036663	3.65292412367171	2.40899399255098
LTK	551.347856121727	9.12348279193587	1.80078142278064
ELMO2	2014.29185775153	10.9671353099407	0.5690247736529
WAPL	2608.15785672892	11.3491923181303	0.841267598327136
SLC6A16	84.4891062691379	6.41429682385775	1.43339519172129
SPHK2	376.563933026359	8.56310311928223	0.62990360121015
CA11	171.963434840947	7.43891938497196	1.05211292129439
MED29	1428.24016773497	10.479237910937	0.447454397485361
AHRR	52.3960796744776	5.71591731056699	1.327388923173
ZNF275	933.204087830077	9.88184847238375	0.893547196266823
MTMR1	2076.58502470501	11.0145477066852	0.581889387490148
GPC1	55.9404196285373	5.84910878334677	1.36468539170371
LIMCH1	8.36706366243713	3.17232519170523	2.52733049536608
INTS13	742.640006966812	9.54108215617481	0.493122671200744
SPA17	21.8578233140016	4.51696624339965	1.35285890826582
TSPAN32	380.134509256335	8.58298897820579	1.66129781632136
ST3GAL6	177.114281625343	7.49818648952646	2.03713478011819
NGFR	56.9861766551419	5.84616276946662	2.69408848025172
CDON	32.6037268362463	5.06727277011018	1.52212104990372
HIPK2	1822.92481575223	10.8325762187143	0.808651816473536
CTSA	1246.07459498482	10.2777952314544	0.801157560773424
SNX24	47.6180314439917	5.59966341589939	1.21300805623094
CNN2	1784.64765600706	10.8091322594318	1.50325245797506
BTBD1	2360.37397764154	11.2042391672889	0.468751945590257
FAR2	531.580568235328	9.06546384678215	1.02929349609182
BCAS1	14.9757771891584	3.9796108061085	2.04429405596754
CHI3L2	77.2245020736051	6.27121959787967	1.370224189211
ANKS1A	1123.3731749583	10.127644611917	0.592462552976995
SLC9A3R2	216.44291711521	7.7669422411608	1.91070908440653
IPO5	4773.96674090354	12.2233242977551	0.528412483586484
TRAM2	1369.00709867885	10.4150713484724	1.00489568252582
NTN1	93.5779777413033	6.54905789167164	1.29911074330877
PDIA5	170.188271647767	7.42572103209717	1.14644229004997
TBC1D22B	1282.91267721771	10.3219073301736	0.635634172696787
MYLK	1575.2692337334	10.6510238369799	1.71544362470238
SNAP91	2.77844973659149	1.86808062706615	2.34019070637002
CYB5R4	1653.7766716163	10.6899185423046	0.593728094224373
PRKCQ	437.691235708278	8.79115056308533	1.09245398582533
TLE2	55.2709236660883	5.81137782688719	1.56634070159481
FAM107B	6041.40771731679	12.5631721779182	0.897704869048377
TBC1D1	4649.52313978361	12.1806008240911	0.50771187953871
SLC9A7	1428.18091515062	10.4952293676887	0.950626217370433
PDE4A	318.085588458153	8.31141229760757	1.73935563900489
TIE1	169.920646570215	7.42640275570325	1.74651248411619
CD84	928.277523738964	9.86007930961656	1.49719610516528
MPPED2	8.66345116544896	3.21718311473325	3.47261591719748
FGFR2	2.56632586580674	1.78148315416878	1.87644559467291
EML1	3.38294249803798	2.09943266367307	1.63745470520477
MSANTD3	236.456175770148	7.89902806887016	0.929818724128567
KIF26A	526.408919379035	9.06705815315365	2.12072716561453
STAG3	2824.67564770642	11.4728189397409	1.88314553163954
PFKP	2265.65913918292	11.1746970398559	1.08421186630244
PLPP1	62.2577421382184	5.98776112782527	0.932761949988733
NEO1	255.483890890199	8.00964187558298	1.84067843130907
TNFRSF1A	1201.11443776467	10.2463485196772	0.977602099268696
METTL22	554.495033324976	9.11193444430195	0.435821645068004
TRO	96.7779667417393	6.63460666797796	2.61262135356338
RRP15	622.653284244108	9.28633672490254	0.593661333821748
PRKCZ	105.316694811547	6.70236379412002	2.3726898521021
SYT1	137.344489178408	7.13484786867762	3.14770722976187
NAV3	3.64228362334365	2.15995557878426	2.15863007516878
CBFB	2562.16193670494	11.3285554177013	0.628880062398886
PDK3	312.778010161353	8.28870611355637	0.56455885812112
HYAL2	90.2141801008474	6.51393604598812	0.864881012629798
HDAC4	1032.02956928208	10.0063781302777	0.831727304623012
IFI35	485.331044835488	8.93471747252115	0.744824600717285
HEATR6	434.00250514006	8.77154328225782	0.571555331930598
MEF2A	5731.1297943137	12.4846300304479	0.717847025219248
INPP5A	450.51181811829	8.83532999666359	0.958577714388502
GPKOW	517.720003846703	9.01559337857323	0.443849822143838
FTSJ1	1115.70582756738	10.1192447118786	0.462417676820337
POLR1A	2053.93743992956	11.008504777214	0.518520478057428
PPP2R5B	428.866578136469	8.74811755068422	0.778524591426297
PITX1	3.08317730132149	1.96768925835634	1.9508818027942
MAST4	359.026154026117	8.49638856412921	1.89974986585445
SDK2	2011.30715791674	11.0184256022255	2.35665545397388
CLEC2D	1537.03542347255	10.5991262439411	1.17889402225229
KIAA1107	110.426884922076	6.82025892825394	1.09055886917411
ATP1B3	2718.37339109481	11.4126555858939	0.612772014863951
NEDD4	580.805636728641	9.20342005596824	0.943306173453849
GNB5	751.396576417833	9.5615671692841	0.559389832796945
RAB27A	858.458428733033	9.75027744176926	0.942080280927368
LRP6	671.198612027744	9.43954974590255	1.96267331528378
PHRF1	2395.60905264724	11.2308803403782	0.517488732427456
ELP1	1607.18041936348	10.6559558918994	0.432212385002742
NUCB2	2788.690347259	11.4446303193619	0.849025832630402
PFN2	23.2623672602839	4.59672088800555	1.60777453735349
PTPN3	19.3211459490273	4.33107671191328	2.24467500154665
DAPP1	597.577492166759	9.24689109418579	1.01037137571895
SLC44A1	1963.77766119184	10.9506189397842	1.19503159018012
CLTCL1	224.154410315016	7.81064318442114	1.60247931603989
FSTL3	174.274102238793	7.45636110302969	1.0115770061465
ZXDC	2071.6359188276	11.0156577428952	0.42957505298781
FRMPD1	4.1205797008016	2.29585562410111	1.85437865410106
NDST1	1067.28006917712	10.069301374026	0.936821023845819
ASNS	521.141310851873	9.0198061676178	0.886635492402417
AP3M2	873.728815594442	9.77070207545298	0.577750576702332
ST6GALNAC2	32.5304401434618	5.05989599542169	1.45625895999112
TESK2	457.300312218671	8.83844801597718	0.622909473575383
CSNK2A2	2969.58892579398	11.5335543702531	0.412506954065708
OSBPL3	1007.73341037584	9.98404667568302	1.01501119964869
SLC12A3	11.1652171948267	3.57787124662447	2.40752101096965
RAD18	948.940983990078	9.89346092184595	0.523021034303822
NCK2	1247.3972433391	10.2882152499309	0.685224439972081
MAP4K4	8588.0570586979	13.0681901580116	0.583980879113637
MGAT4A	1915.21980321902	10.9088098589547	0.960653883056884
WDR1	8610.72426958835	13.0699275582792	0.464228536703596
ARHGAP10	137.730306074756	7.13563638597203	1.81335704280462
RPS6KA2	450.733428753942	8.82411373205073	1.53952027448793
VASH1	180.402192204022	7.49450506897425	1.60334052268432
LMCD1	7.05239745943145	2.97913985306052	2.16357157833102
SEL1L	2108.47642170289	11.0389566321455	0.51589417868623
TRIB2	612.475723698516	9.26305393687059	1.87203432217498
FAM50A	930.137562733247	9.8607791973914	0.730679289013796
CYBRD1	271.18440251857	8.11407740765615	1.43848285959725
ACTN1	2345.99297095118	11.2092773340086	1.37669164902324
LIMS2	185.154114749414	7.53459463884932	1.88945072333434
SPEG	26.125146459163	4.73813045753555	1.79966394304665
ALDH3A2	284.559530905294	8.16718454142771	1.23156599947471
UBE2D1	389.054498611855	8.60884421010478	0.723483836266162
RHOBTB1	108.296327489994	6.79699130029082	2.59290765572708
CHFR	1812.42172048476	10.8499163509627	0.99678571831515
P4HA2	257.510903479929	8.0222935003379	1.73328268863209
FCGR2B	45.7878397637706	5.53548196550043	1.82783610025336
STK10	5680.60527695028	12.4754030369247	0.598366774676466
FBXW11	1851.73462736238	10.8507525382382	0.571386600032702
ACAP1	3610.31089731589	11.8226819554131	0.791794210230951
CRMP1	272.082513004065	8.11415807193817	3.28829199790056
EVC	98.9346943613104	6.6513603990718	2.93566491388411
DERL2	1067.09095483911	10.0561775680052	0.471371641402522
SIDT1	771.684579203043	9.6086102670618	1.15531047422396
IRAG1	218.634739634262	7.76971476997789	2.27066512747031
TMEM38A	35.277695658878	5.14919374233081	1.41527277653123
PVR	24.061938138778	4.64082643963184	1.92965903484323
XRCC1	991.124926732282	9.95445821096259	0.577856210949318
PANX2	87.7916347849441	6.47146973874326	1.94672985690818
TP63	14.003758883578	3.87146515170719	2.65205727099672
ALPK1	1019.16892686474	9.99932553510356	0.68693433949217
PDE8A	1027.32526158351	10.010288127395	0.684920761111358
CLCN4	56.8113012035897	5.84054838174728	1.75387512321515
SDHA	4058.2707407772	11.9863420004871	0.504632596735304
FERMT2	110.381967403078	6.80219985797411	2.19733808240083
DHRS9	11.7444342442014	3.6395775352011	1.96280328643202
IGF2BP2	492.673350851184	8.94960389784275	2.31456540110063
ST6GAL1	2040.68360729793	10.9985367640927	0.79690347096032
TBX21	305.970755496813	8.26512534882396	1.76352216249817
FRY	221.626628599394	7.78175318253069	1.7367643174895
GLI2	3.90762964787139	2.21020206009175	3.16365949684985
NOTCH3	48.7619288232622	5.61927124998434	2.7702257117456
PPP2R2C	49.275506479411	5.63758261005364	2.85140137936537
TEAD2	21.3577659404921	4.45767521524954	2.06830071418571
SCARF1	1462.807617217	10.530586479104	1.03207646115451
LMAN1	2524.55708745131	11.3027587803336	0.482722346060712
HACD3	1554.78044931426	10.6080131665031	0.542764340995135
IPCEF1	276.288787089688	8.11568957463542	1.75559623302442
ARHGEF10L	10.676853838038	3.51368407591183	2.05362999716219
KCNQ2	5.81515676902211	2.73362758226705	2.01132270535175
SEMA3A	5.90357922482322	2.75621546512327	2.01685356476646
TTC38	335.590700558782	8.39685178663575	1.15809825976994
ACAT1	747.829101852454	9.54919929623763	0.739770852370009
GRAMD4	2374.37919150932	11.2230169805312	1.19837808475907
CELSR1	327.838644876957	8.35737357989717	1.75590244342722
ADD2	332.655650245408	8.37780216761637	2.08396182459238
RASAL2	173.358919201357	7.46211560588927	2.26858936222542
FSCN1	886.277017097204	9.81053320630473	1.84804830623859
PLD1	114.656464578498	6.84394023273568	2.81801397159931
EXOSC7	451.826571461537	8.82264661520357	0.446363755414679
MKRN2	1130.97055915793	10.1400378342185	0.421387571320136
REXO2	612.156591646963	9.24583255470383	0.80558256055365
FMO4	22.5653014790934	4.56646476584655	1.53786116633012
SLC46A1	24.2404177636408	4.664513456619	1.35258805962706
PLXNA2	69.2986458768076	6.13621306328132	1.78430575668799
SPAG5	1559.31240616957	10.6094098425832	0.797559787235437
ANKRD13A	3440.71599750568	11.7478547201307	0.351980469338968
TPD52	905.5089280243	9.85964289690531	1.40969412394811
ACACB	369.321023858086	8.54413216968065	1.16083444286477
PAG1	10353.985332217	13.3489063531686	1.00539746460351
ICAM3	1726.8290249947	10.7653227204966	1.30383405881223
GPC4	11.9114242115588	3.65972449684601	2.01410143776596
CAMSAP3	8.36286292631039	3.20965699888728	1.76621073923545
DGKD	8991.64148374571	13.1257138254018	1.03354792363156
TM9SF3	6660.10292901835	12.70099216514	0.790004197249029
DNAJC10	3371.51236401446	11.7173463072638	0.532141731299716
GTF3C1	3536.1264170367	11.7872954282229	0.465724003705282
IL4R	1739.19608317076	10.7664508971712	1.14074171896286
SPAG6	13.6680025571279	3.83618556639252	2.50088206450787
GPR137B	75.1353874270377	6.25442533122684	1.18052209438411
SLC25A43	206.034217544069	7.71353934368806	1.0733498195711
FGFR1	780.217763694995	9.62345902607222	2.11773013944422
SMC1B	50.1293866964686	5.66718546995633	2.10895109544106
FBLN1	9.02778260752626	3.27932710806103	2.20046075170233
ITGA8	11.2052196977042	3.5444150351559	3.06844555774144
MAP2	20.9345701988083	4.43377607329874	2.36695599478141
MCCC1	1215.8183318604	10.2524335840077	0.438824606032014
ACER3	613.099292598896	9.28050259507861	0.7337432877876
UBE2K	2146.92617260726	11.0672131930886	0.3994478046412
PIK3C3	2202.90946338965	11.090517818799	0.952507267436119
TIGAR	252.218836450673	7.98400525100993	0.808506468809258
SYNJ2	785.955006005352	9.63207898861769	1.22763790970278
PPP2R5C	5913.72092283911	12.517322764751	0.694606573156492
PMS2P1	391.138332401278	8.61571428117822	0.501593914712317
HOXA9	15.5774522015335	3.98786700453239	3.19194111090703
EDN1	20.5930771827438	4.43873881820551	1.46694147878373
MLLT10	2686.67079930247	11.3936496139688	0.570495481050537
ZCWPW1	344.6822559303	8.43241048477262	0.554576958645475
P2RY10	152.412924702401	7.26916985142287	1.5709231025553
ITM2A	371.762884310494	8.52529729633704	1.7974079359034
TNRC6C	905.206032390155	9.84614750050304	0.917671697622295
TP73	37.013474029232	5.24619752909326	2.05170609015376
SLC1A3	36.2988473899407	5.21578220097537	1.70020110974967
LXN	238.325734009558	7.90981041866079	0.921044954332308
SP140	266.541218993869	8.07792076121451	1.58910564548026
TNS1	2355.1698532071	11.2177893842641	1.84600776058513
RAPGEF3	819.684971528926	9.6939710764455	1.4148690358218
CEACAM1	216.697254020003	7.76158524141168	1.84541516541532
LIPE	141.114079261643	7.16021533907179	1.12776203334155
FDFT1	2818.07498722389	11.4607540653727	0.538171912689642
